trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
20230530,002595.SZ,豪迈科技,专用机械,山东,21.40,5.33,8.00,88.80,59.42,21.16,5.42,0.68,0.39,9.59,3.47,20110628,59.35,7.42,9.04,33.25,31.06,18.89,16528
20230530,002596.SZ,海南瑞泽,其他建材,海南,0.00,10.58,11.48,45.36,30.90,2.57,16.09,1.40,-0.02,1.28,2.28,20110707,-13.81,-1.20,-24.13,-737.11,19.26,-6.86,64461
20230530,002597.SZ,金禾实业,食品,安徽,13.64,5.57,5.61,107.12,67.97,26.81,3.81,0.68,0.44,12.68,1.88,20110707,59.62,10.63,-27.10,-44.49,27.30,17.74,47829
20230530,002598.SZ,山东章鼓,机械基件,山东,29.16,2.78,3.12,23.93,17.05,2.06,2.12,0.68,0.09,3.52,3.12,20110707,4.60,1.48,21.64,45.80,27.03,5.79,47023
20230530,002599.SZ,盛通股份,广告包装,北京,0.00,3.95,5.38,25.70,11.87,7.28,6.07,1.13,-0.05,2.66,2.61,20110715,2.45,0.46,16.27,1.75,10.40,-4.09,34592
20230530,002600.SZ,领益智造,元器件,广东,16.98,68.92,70.39,351.67,182.31,96.62,88.49,1.26,0.09,2.53,2.46,20110715,68.68,0.98,2.12,115.01,20.49,8.95,215045
20230530,002601.SZ,龙佰集团,化工原料,河南,16.10,16.56,23.89,612.86,216.43,179.46,145.78,6.10,0.24,8.98,1.74,20110715,45.48,1.90,14.91,-45.55,23.04,9.02,123514
20230530,002602.SZ,世纪华通,互联网,浙江,26.35,68.78,74.53,341.30,80.97,11.96,143.32,1.92,0.06,3.28,1.87,20110728,35.35,0.47,-14.14,107.53,57.11,14.63,156790
20230530,002603.SZ,以岭药业,中成药,河北,9.96,13.76,16.71,182.47,84.60,48.24,23.43,1.40,0.72,7.26,3.95,20110728,71.92,4.30,44.56,148.29,64.96,30.53,257051
20230530,002605.SZ,姚记科技,互联网,上海,19.69,3.29,4.12,44.58,17.22,3.94,0.81,0.20,0.49,7.07,5.37,20110805,22.66,5.50,17.64,116.02,34.15,17.43,28994
20230530,002606.SZ,大连电瓷,电气设备,辽宁,49.11,4.20,4.39,20.92,12.33,2.71,2.53,0.58,0.05,3.51,2.64,20110805,7.73,1.76,-39.95,-64.26,33.04,11.79,40718
20230530,002607.SZ,中公教育,文教休闲,安徽,317.22,46.79,61.67,84.18,10.52,19.43,12.25,0.20,0.00,0.13,38.34,20110810,-5.76,-0.09,-26.73,105.24,52.64,2.73,206003
20230530,002608.SZ,江苏国信,火力发电,江苏,28.28,37.78,37.78,852.33,273.91,297.08,172.23,4.56,0.07,7.66,1.00,20110810,29.30,0.78,-6.60,-29.07,2.95,5.72,20275
20230530,002609.SZ,捷顺科技,软件服务,深圳,0.00,4.56,6.49,36.73,18.81,1.87,10.08,1.55,-0.02,3.61,3.29,20110815,5.61,0.86,55.93,68.97,39.21,-8.13,28295
20230530,002610.SZ,爱康科技,电气设备,江苏,85.55,44.75,44.80,114.40,61.37,20.49,8.25,0.18,0.01,0.65,3.86,20110815,-24.21,-0.54,25.65,242.00,13.54,2.36,301337
20230530,002611.SZ,东方精工,轻工机械,广东,18.55,10.04,12.41,71.28,48.53,5.66,29.54,2.38,0.07,3.30,1.54,20110830,1.08,0.09,42.62,128.98,27.96,10.64,59477
20230530,002612.SZ,朗姿股份,服饰,北京,42.12,2.77,4.42,70.53,20.09,6.67,15.50,3.50,0.14,6.62,3.57,20110830,8.20,1.85,21.31,6985.09,56.39,5.03,69396
20230530,002613.SZ,北玻股份,专用机械,河南,36.40,5.80,9.37,23.81,15.94,3.23,2.72,0.29,0.03,1.77,2.58,20110830,3.72,0.40,-2.78,105.15,26.62,8.41,70708
20230530,002614.SZ,奥佳华,家用电器,福建,62.48,4.41,6.23,81.79,52.36,14.65,17.02,2.73,0.03,7.40,1.04,20110909,21.98,3.53,-25.30,-30.81,39.87,1.66,49417
20230530,002615.SZ,哈尔斯,家居用品,浙江,229.81,2.86,4.67,22.85,13.77,6.65,3.32,0.71,0.01,3.01,2.34,20110909,4.81,1.03,-35.90,-88.41,26.83,0.69,18821
20230530,002616.SZ,长青集团,环境保护,广东,61.41,4.70,7.42,100.60,32.95,55.04,8.42,1.13,0.02,3.21,1.66,20110920,6.59,0.89,14.17,267.60,17.33,1.77,25399
20230530,002617.SZ,露笑科技,电气设备,浙江,74.18,18.73,19.23,100.52,51.30,39.66,46.16,2.40,0.02,3.10,2.24,20110920,-5.84,-0.30,-28.46,243.43,22.80,6.80,193143
20230530,002620.SZ,瑞和股份,装修装饰,深圳,446.41,3.15,3.77,45.64,33.55,6.33,12.23,3.24,0.00,1.65,3.19,20110929,-11.02,-2.92,-33.35,-88.51,13.54,1.54,28044
20230530,002621.SZ,美吉姆,文教休闲,辽宁,0.00,8.02,8.22,26.75,11.88,0.16,2.19,0.27,-0.02,0.56,7.29,20110929,-6.18,-0.75,-33.90,-7.55,52.54,-44.89,53668
20230530,002622.SZ,皓宸医疗,电气设备,吉林,0.00,8.40,8.40,16.73,3.28,1.73,0.19,0.02,-0.00,0.68,4.94,20111018,-2.29,-0.27,57.17,97.21,45.76,-2.43,51221
20230530,002623.SZ,亚玛顿,玻璃,江苏,85.71,1.99,1.99,52.49,32.06,12.40,24.32,12.22,0.08,16.29,1.65,20111013,6.62,3.32,14.62,41.68,6.88,1.98,37285
20230530,002624.SZ,完美世界,互联网,浙江,37.34,18.27,19.40,161.20,68.31,3.33,16.90,0.87,0.13,4.83,3.85,20111028,56.44,2.91,-10.55,-71.28,65.16,12.24,139597
20230530,002625.SZ,光启技术,航空,深圳,84.94,17.77,21.55,91.81,71.14,7.22,50.51,2.34,0.05,3.87,4.10,20111103,10.06,0.47,154.59,135.81,37.90,32.30,95613
20230530,002626.SZ,金达威,医疗保健,福建,33.50,6.10,6.10,54.26,22.13,10.96,7.92,1.30,0.14,6.09,3.14,20111028,20.64,3.38,6.61,-27.74,37.09,10.58,53964
20230530,002627.SZ,三峡旅游,公共交通,湖北,47.86,6.97,7.38,45.68,23.50,8.95,16.94,2.30,0.03,4.17,1.26,20111103,5.80,0.79,-9.30,42.15,8.07,4.28,23334
20230530,002628.SZ,成都路桥,建筑工程,四川,151.16,7.53,7.57,73.82,33.97,0.42,9.06,1.20,0.01,3.97,0.84,20111103,11.63,1.54,-8.28,-76.51,1.92,2.54,42469
20230530,002629.SZ,仁智股份,石油开采,浙江,0.00,3.45,4.37,2.13,1.79,0.17,1.28,0.29,-0.03,0.07,50.34,20111103,-5.21,-1.19,35.88,-136.30,4.75,-38.25,31660
20230530,002630.SZ,华西能源,专用机械,四川,0.00,10.29,11.81,100.19,31.98,8.87,9.52,0.81,-0.11,0.64,4.19,20111111,-14.21,-1.20,-32.92,14.95,2.23,-85.32,103177
20230530,002631.SZ,德尔未来,家居用品,江苏,0.00,6.55,6.59,44.96,34.69,3.77,1.88,0.29,-0.03,2.56,2.09,20111111,7.53,1.14,-11.02,34.72,18.21,-8.60,35837
20230530,002632.SZ,道明光学,塑料,浙江,29.09,5.88,6.25,27.64,14.73,9.44,8.00,1.28,0.06,3.81,1.76,20111122,9.02,1.44,2.63,30.97,31.72,12.14,26175
20230530,002633.SZ,申科股份,机械基件,浙江,0.00,1.49,1.50,6.48,4.00,2.04,3.23,2.15,-0.04,2.84,3.75,20111122,-0.65,-0.44,9.87,-632.03,16.68,-9.40,9223
20230530,002634.SZ,棒杰股份,服饰,浙江,232.42,3.70,4.59,13.79,8.82,1.88,0.20,0.04,0.01,2.01,3.84,20111205,4.05,0.88,-36.48,-68.48,28.19,3.70,15114
20230530,002635.SZ,安洁科技,元器件,江苏,33.39,4.04,6.76,74.88,37.10,22.56,35.59,5.27,0.10,8.69,1.55,20111125,15.34,2.27,-16.54,-19.68,24.03,7.71,55600
20230530,002636.SZ,金安国纪,元器件,上海,94.72,7.23,7.28,61.69,36.94,15.25,1.91,0.26,0.02,4.86,1.89,20111125,24.00,3.30,-13.50,10.08,11.98,2.21,54060
20230530,002637.SZ,赞宇科技,日用化工,浙江,52.56,3.95,4.70,81.79,41.02,25.62,14.39,3.06,0.05,7.74,1.31,20111125,17.62,3.75,-4.68,-86.29,5.47,0.60,16623
20230530,002638.SZ,勤上股份,半导体,广东,8.30,11.06,14.46,29.97,15.92,1.28,33.83,2.34,0.09,1.89,1.58,20111125,-21.52,-1.49,-66.56,443.65,8.84,145.92,34970
20230530,002639.SZ,雪人股份,专用机械,福建,272.67,6.51,7.73,43.80,25.21,7.27,19.00,2.46,0.01,3.21,2.40,20111205,-2.93,-0.38,7.74,125.19,21.65,1.25,113303
20230530,002640.SZ,跨境通,互联网,山西,1197.91,13.88,15.58,40.41,21.81,0.29,37.38,2.40,0.00,0.94,4.01,20111208,-37.33,-2.40,8.24,112.10,10.77,-0.01,115451
20230530,002641.SZ,公元股份,塑料,浙江,21.03,11.34,12.29,95.50,58.79,25.33,11.33,0.92,0.06,4.15,1.27,20111208,23.56,1.92,-6.68,138.52,19.87,5.05,33039
20230530,002642.SZ,荣联科技,软件服务,北京,554.16,6.05,6.64,30.02,23.50,2.40,29.08,4.38,0.00,2.28,3.16,20111220,-20.18,-3.04,-30.42,-31.82,14.90,0.49,86441
20230530,002643.SZ,万润股份,化工原料,山东,21.36,8.96,9.30,95.28,40.39,30.52,25.15,2.70,0.19,6.95,2.33,20111220,28.04,3.01,-24.66,-24.15,40.63,18.45,25584
20230530,002644.SZ,佛慈制药,中成药,甘肃,60.64,5.11,5.11,27.07,14.17,10.50,3.44,0.67,0.05,3.41,3.82,20111222,7.74,1.52,29.77,27.72,26.66,8.93,31467
20230530,002645.SZ,华宏科技,专用机械,江苏,0.00,5.11,5.82,66.53,42.29,8.85,16.36,2.81,-0.10,6.55,1.88,20111220,15.19,2.61,-24.95,-123.25,8.02,-3.59,29076
20230530,002646.SZ,天佑德酒,白酒,青海,21.16,4.73,4.73,32.28,18.40,10.67,12.39,2.62,0.16,6.00,2.30,20111222,9.58,2.03,-6.23,-29.46,63.61,19.45,59370
20230530,002647.SZ,仁东控股,多元金融,广东,0.00,5.60,5.60,42.27,26.58,2.25,1.91,0.34,-0.06,0.28,19.09,20111228,-5.18,-0.93,14.07,-52.75,14.52,-6.51,91206
20230530,002648.SZ,卫星化学,化工原料,浙江,14.96,33.65,33.69,624.15,154.25,197.15,49.74,1.48,0.21,6.49,1.94,20111228,127.68,3.79,15.70,-53.83,16.27,7.49,46074
20230530,002649.SZ,博彦科技,软件服务,北京,31.49,5.21,5.92,52.83,37.56,3.05,14.17,2.40,0.11,6.65,2.11,20120106,18.86,3.19,6.95,25.44,22.64,4.14,56513
20230530,002650.SZ,加加食品,食品,湖南,84.06,11.52,11.52,28.86,7.71,14.52,2.31,0.20,0.01,2.03,1.85,20120106,7.08,0.61,-15.61,1239.54,23.52,2.95,43937
20230530,002651.SZ,利君股份,专用机械,四川,23.30,5.62,10.33,33.79,23.56,4.17,4.75,0.46,0.08,2.59,2.79,20120106,8.56,0.83,3.40,13.53,45.89,30.83,48270
20230530,002652.SZ,扬子新材,其他建材,江苏,0.00,5.12,5.12,5.57,2.71,0.93,0.09,0.02,-0.01,0.43,6.04,20120119,-3.34,-0.65,-10.07,10.21,5.31,-5.88,24183
20230530,002653.SZ,海思科,化学制药,西藏,248.99,4.77,11.14,64.79,23.96,9.52,8.48,0.76,0.03,3.52,7.31,20120117,14.70,1.32,10.97,9.72,72.81,4.55,10559
20230530,002654.SZ,万润科技,互联网,深圳,0.00,7.84,8.45,34.84,24.68,4.27,17.09,2.02,-0.01,1.73,4.27,20120217,-11.15,-1.32,22.06,-91.29,7.27,-2.23,46464
20230530,002655.SZ,共达电声,元器件,山东,105.94,3.60,3.66,13.04,8.65,2.88,0.35,0.09,0.03,1.61,7.68,20120217,2.23,0.61,16.73,-44.70,21.85,4.05,36877
20230530,002656.SZ,ST摩登,服饰,广东,24.45,6.09,7.13,10.54,6.40,0.02,13.11,1.84,0.06,1.13,1.83,20120228,-13.08,-1.84,-38.64,207.98,66.63,26.51,15427
20230530,002657.SZ,中科金财,软件服务,北京,0.00,2.97,3.38,24.90,15.25,0.44,17.73,5.25,-0.04,5.86,2.72,20120228,-2.02,-0.60,73.49,27.15,14.14,-5.28,71630
20230530,002658.SZ,雪迪龙,环境保护,北京,48.41,3.42,6.30,34.49,29.86,1.63,4.72,0.75,0.04,4.16,2.09,20120309,12.93,2.05,-5.24,-63.84,44.35,9.45,41781
20230530,002659.SZ,凯文教育,文教休闲,北京,0.00,5.88,5.98,31.68,5.38,1.45,20.22,3.38,-0.02,3.74,1.36,20120309,-4.09,-0.68,550.92,72.20,20.49,-15.73,26100
20230530,002660.SZ,茂硕电源,电气设备,深圳,45.14,2.57,3.57,18.31,13.86,3.42,7.81,2.19,0.05,3.51,2.67,20120316,1.69,0.47,-2.41,92.22,25.27,5.69,30000
20230530,002661.SZ,克明食品,食品,湖南,27.71,3.32,3.38,63.80,17.31,30.32,11.71,3.47,0.11,7.95,1.43,20120316,12.15,3.60,15.37,385.86,13.19,1.60,36039
20230530,002662.SZ,京威股份,汽车配件,北京,20.07,15.00,15.00,47.77,19.83,18.29,16.84,1.12,0.04,2.51,1.29,20120309,1.87,0.12,-17.51,-39.76,29.53,7.83,45256
20230530,002663.SZ,普邦股份,建筑工程,广东,0.00,13.02,17.96,53.48,37.96,1.32,19.78,1.10,-0.01,1.66,1.08,20120316,-9.25,-0.52,-5.42,62.98,7.38,-4.47,77526
20230530,002664.SZ,信质集团,汽车配件,浙江,33.81,3.98,4.04,77.32,53.73,13.82,4.93,1.22,0.10,7.82,1.70,20120316,20.74,5.14,19.17,24.44,12.33,3.87,23126
20230530,002665.SZ,首航高科,电气设备,甘肃,0.00,24.62,25.04,74.97,25.32,33.73,38.84,1.55,-0.04,2.04,1.78,20120327,-12.70,-0.51,33.58,-95.07,1.40,-46.81,160793
20230530,002666.SZ,德联集团,化工原料,广东,31.13,4.50,7.54,49.43,32.20,6.79,9.82,1.30,0.04,4.48,1.09,20120327,15.90,2.11,14.16,-20.31,13.25,2.86,42038
20230530,002667.SZ,鞍重股份,工程机械,辽宁,1083.61,2.31,2.43,26.56,15.11,5.69,4.27,1.76,0.00,3.31,4.78,20120329,2.59,1.07,122.49,-96.95,27.38,3.67,26312
20230530,002668.SZ,奥马电器,家用电器,广东,12.63,10.84,10.84,70.42,53.54,7.54,16.56,1.53,0.16,0.92,8.67,20120416,-16.09,-1.48,19.56,660.11,27.03,14.60,30112
20230530,002669.SZ,康达新材,化工原料,上海,0.00,2.91,3.05,55.91,31.82,7.51,19.41,6.36,-0.05,9.89,1.22,20120416,6.85,2.24,5.39,-42.81,13.98,-3.67,21677
20230530,002670.SZ,国盛金控,证券,广东,86.74,16.23,19.35,320.68,254.98,3.53,89.03,4.60,0.02,5.68,1.43,20120416,-3.15,-0.16,6.30,216.58,0.00,24995.84,51182
20230530,002671.SZ,龙泉股份,水泥,山东,0.00,4.60,5.66,24.27,13.98,6.00,13.80,2.44,-0.02,2.76,1.60,20120426,-4.64,-0.82,48.59,80.04,20.94,-5.15,24608
20230530,002672.SZ,东江环保,环境保护,深圳,0.00,6.79,11.05,119.64,33.08,42.02,4.51,0.41,-0.13,4.48,1.38,20120426,23.19,2.10,-14.00,-2345.86,4.98,-17.81,35964
20230530,002673.SZ,西部证券,证券,陕西,20.24,41.09,44.70,974.58,0.00,1.65,159.97,3.58,0.08,6.13,1.06,20120503,30.65,0.69,81.60,2227.12,26.94,20.21,166635
20230530,002674.SZ,兴业科技,纺织,福建,29.11,2.89,2.92,39.31,29.07,5.83,12.67,4.34,0.10,8.15,1.39,20120507,6.55,2.24,78.99,629.59,17.76,7.03,8998
20230530,002675.SZ,东诚药业,化学制药,山东,65.79,7.38,8.25,82.65,32.31,13.19,23.99,2.91,0.06,5.81,2.75,20120525,13.50,1.64,-3.32,-8.77,47.44,7.40,20091
20230530,002676.SZ,顺威股份,家用电器,广东,58.25,7.20,7.20,23.10,15.54,4.71,0.61,0.08,0.02,1.60,2.44,20120525,3.35,0.47,8.77,-29.24,17.24,2.29,27484
20230530,002677.SZ,浙江美大,家用电器,浙江,16.59,4.30,6.46,23.43,13.83,6.90,1.05,0.16,0.16,3.20,3.23,20120525,10.87,1.68,-18.05,-17.20,46.95,29.72,88710
20230530,002678.SZ,珠江钢琴,文教休闲,广东,64.34,13.58,13.63,50.63,33.28,8.02,9.92,0.73,0.02,2.75,2.11,20120530,12.08,0.89,-22.54,-42.09,25.96,8.27,22784
20230530,002679.SZ,福建金森,林业,福建,0.00,2.36,2.36,20.63,19.25,0.31,2.45,1.04,-0.08,3.16,3.51,20120605,2.35,1.00,5.25,-8.90,54.16,-158.59,20173
20230530,002681.SZ,奋达科技,元器件,深圳,152.35,12.68,18.25,41.17,15.98,2.60,17.71,0.97,0.01,1.25,3.96,20120605,-13.68,-0.75,-25.26,-31.32,23.04,2.15,98000
20230530,002682.SZ,龙洲股份,仓储物流,福建,0.00,5.62,5.62,75.40,37.26,18.49,13.44,2.39,-0.07,3.24,1.23,20120612,-1.73,-0.31,-15.52,-105.26,2.56,-6.65,44296
20230530,002683.SZ,广东宏大,化工原料,广东,108.90,6.59,7.49,146.43,83.54,18.51,31.80,4.25,0.07,8.00,3.73,20120612,18.07,2.41,10.47,24.74,15.74,3.80,31100
20230530,002685.SZ,华东重机,机床制造,江苏,37.99,8.14,10.08,32.82,20.70,5.27,30.24,3.00,0.03,2.25,1.69,20120612,-18.37,-1.82,-37.34,2.17,23.76,9.27,60387
20230530,002686.SZ,亿利达,专用机械,浙江,150.21,3.92,5.66,30.07,16.62,5.86,8.25,1.46,0.01,2.83,2.36,20120703,1.47,0.26,-32.05,20.70,25.12,2.25,29400
20230530,002687.SZ,乔治白,服饰,浙江,20.78,4.02,5.08,19.13,12.39,4.66,1.38,0.27,0.06,2.73,1.75,20120713,6.72,1.32,-0.38,111.07,48.38,11.86,19819
20230530,002688.SZ,金河生物,农业综合,内蒙,26.79,7.66,7.80,45.73,18.09,12.73,8.89,1.14,0.05,2.89,1.76,20120713,5.93,0.76,1.45,16.20,29.41,7.67,31495
20230530,002689.SZ,远大智能,运输设备,辽宁,0.00,10.41,10.43,19.76,13.55,2.88,0.92,0.09,-0.02,1.07,4.14,20120717,-0.94,-0.09,20.59,50.39,16.59,-12.24,93472
20230530,002690.SZ,美亚光电,专用机械,安徽,44.84,4.32,8.82,33.51,25.18,4.52,2.71,0.31,0.14,3.16,8.04,20120731,8.94,1.01,1.26,10.05,53.79,30.72,20847
20230530,002691.SZ,冀凯股份,专用机械,河北,0.00,3.39,3.40,11.54,6.64,3.35,3.02,0.89,-0.01,2.64,2.25,20120731,2.22,0.65,6.63,-349.56,27.50,-3.41,14695
20230530,002692.SZ,ST远程,电气设备,江苏,127.04,6.97,7.18,25.33,20.55,2.89,1.50,0.21,0.01,1.49,2.60,20120808,1.13,0.16,9.18,-65.75,12.79,0.95,11926
20230530,002693.SZ,双成药业,生物制药,海南,147.74,4.09,4.15,8.91,2.41,4.58,3.70,0.89,0.01,1.25,5.13,20120808,-2.92,-0.70,11.27,517.11,70.80,0.13,48474
20230530,002694.SZ,顾地科技,塑料,湖北,0.00,5.39,5.97,17.94,6.11,5.08,1.47,0.25,-0.02,0.02,288.60,20120816,-7.61,-1.27,-23.18,37.95,14.80,-6.57,18659
20230530,002695.SZ,煌上煌,食品,江西,38.29,4.64,5.12,29.52,17.34,7.10,6.88,1.34,0.07,4.65,2.33,20120905,11.12,2.17,-5.59,-0.98,29.10,6.56,43123
20230530,002696.SZ,百洋股份,饲料,广西,149.20,3.46,3.49,29.93,16.13,6.71,8.27,2.37,0.01,4.10,1.51,20120905,2.36,0.68,-9.70,-45.34,8.64,1.08,19717
20230530,002697.SZ,红旗连锁,超市连锁,四川,12.98,10.78,13.60,80.66,44.67,11.00,0.44,0.03,0.10,3.16,1.70,20120905,25.16,1.85,4.68,15.39,30.03,5.52,47422
20230530,002698.SZ,博实股份,化工机械,黑龙江,19.53,8.04,10.23,62.68,54.47,1.81,2.29,0.22,0.21,3.28,4.90,20120911,17.46,1.71,44.70,37.25,39.84,29.94,19649
20230530,002699.SZ,*ST美盛,影视音像,浙江,0.00,9.09,9.10,17.55,7.16,2.78,18.76,2.06,-0.01,1.31,1.16,20120911,-16.07,-1.77,-44.06,-98.61,33.52,-6.42,68262
20230530,002700.SZ,ST浩源,供气供热,新疆,27.09,3.16,4.22,9.64,5.82,2.73,0.24,0.06,0.04,1.71,2.69,20120921,2.30,0.54,-1.18,19.94,19.86,10.98,14658
20230530,002701.SZ,奥瑞金,广告包装,北京,14.12,25.71,25.73,168.50,73.30,50.98,13.55,0.53,0.08,3.28,1.41,20121011,38.26,1.49,-2.49,2.10,14.85,6.18,47238
20230530,002702.SZ,海欣食品,食品,福建,46.98,3.86,4.81,16.59,6.98,4.09,1.02,0.21,0.03,1.77,3.05,20121011,2.33,0.48,5.99,-28.46,20.77,3.35,45386
20230530,002703.SZ,浙江世宝,汽车配件,浙江,171.73,5.53,7.90,23.55,13.72,6.64,1.82,0.23,0.01,1.78,4.44,20121102,2.92,0.37,32.37,324.93,22.69,2.88,63867
20230530,002705.SZ,新宝股份,家用电器,广东,25.14,8.23,8.27,124.54,72.53,33.68,19.86,2.40,0.17,8.63,1.95,20140121,39.16,4.74,-22.32,-22.27,21.89,5.47,35099
20230530,002706.SZ,良信股份,电气设备,上海,35.65,9.11,11.23,57.31,34.10,12.36,14.75,1.31,0.08,3.42,3.16,20140121,11.24,1.00,16.29,17.84,31.72,9.13,25280
20230530,002707.SZ,众信旅游,旅游服务,北京,0.00,7.96,9.83,21.62,11.19,0.22,12.12,1.23,-0.04,0.70,10.55,20140123,-13.24,-1.35,131.72,34.15,13.41,-28.97,74918
20230530,002708.SZ,光洋股份,汽车配件,江苏,0.00,4.05,4.92,25.81,11.38,10.62,8.53,1.73,-0.02,2.52,2.59,20140121,-1.14,-0.23,-0.35,82.99,7.32,-4.23,32645
20230530,002709.SZ,天赐材料,化工原料,广东,28.97,13.84,19.27,259.62,143.42,44.61,19.98,1.04,0.36,6.79,6.15,20140123,88.80,4.61,-16.22,-53.62,30.53,16.22,218867
20230530,002712.SZ,思美传媒,广告包装,浙江,564.52,5.38,5.44,26.23,23.42,0.03,16.47,3.03,0.00,2.86,2.63,20140123,-7.05,-1.30,42.91,113.41,4.71,0.19,23404
20230530,002713.SZ,东易日盛,装修装饰,北京,0.00,4.05,4.20,32.43,13.13,4.64,4.07,0.97,-0.22,0.27,28.06,20140219,-8.55,-2.04,47.89,62.94,33.69,-15.76,28188
20230530,002714.SZ,牧原股份,农业综合,河南,0.00,36.36,54.70,1980.90,679.25,1074.78,177.58,3.25,-0.22,12.66,3.30,20140128,465.90,8.52,32.39,76.87,1.88,-4.96,280808
20230530,002715.SZ,登云股份,汽车配件,广东,0.00,1.38,1.38,10.21,4.52,2.99,2.21,1.60,-0.06,2.78,4.70,20140219,-0.02,-0.01,9.59,-133.26,20.27,-6.58,6855
20230530,002716.SZ,金贵银业,小金属,湖南,0.00,21.81,22.10,39.54,16.20,10.83,25.06,1.13,-0.00,0.83,3.44,20140128,-31.23,-1.41,16.78,47.92,3.67,-0.47,73817
20230530,002717.SZ,岭南股份,环境保护,广东,0.00,14.50,16.79,165.37,103.39,3.50,13.21,0.79,-0.03,1.88,1.66,20140219,-0.31,-0.02,7.96,15.47,12.00,-10.45,116122
20230530,002718.SZ,友邦吊顶,其他建材,浙江,47.84,0.62,1.31,16.27,6.40,6.88,4.10,3.12,0.08,8.25,1.78,20140128,4.24,3.23,-8.98,-52.38,27.12,5.24,7690
20230530,002719.SZ,麦趣尔,乳制品,新疆,0.00,1.62,1.74,14.14,4.16,4.53,6.08,3.49,-0.05,3.15,2.88,20140128,-2.35,-1.35,-49.40,-310.17,24.18,-4.73,27635
20230530,002721.SZ,*ST金一,服饰,北京,0.00,9.60,9.60,46.56,40.15,3.31,33.02,3.44,-0.17,-3.45,-1.06,20140127,-75.92,-7.91,-8.05,-32.80,11.77,-30.79,40860
20230530,002722.SZ,物产金轮,纺织机械,江苏,39.46,1.75,2.07,29.47,17.24,4.04,13.90,6.73,0.10,11.49,1.22,20140128,6.70,3.24,-2.51,-49.90,15.38,3.04,25527
20230530,002723.SZ,小崧股份,家用电器,广东,142.51,3.08,3.18,27.77,17.06,4.60,6.97,2.19,0.02,3.93,2.67,20140129,1.96,0.62,32.27,152.30,13.30,1.07,17722
20230530,002724.SZ,海洋王,元器件,深圳,166.82,2.43,7.80,37.06,26.17,3.96,3.35,0.43,0.01,3.74,2.24,20141104,15.97,2.05,3.94,-41.93,56.29,4.10,18441
20230530,002725.SZ,跃岭股份,汽车配件,浙江,0.00,1.98,2.56,12.94,4.55,3.65,2.97,1.16,-0.05,3.94,2.27,20140129,3.20,1.25,-35.88,-220.35,0.01,-8.76,36805
20230530,002726.SZ,龙大美食,食品,山东,107.60,10.77,10.79,78.68,43.11,17.77,8.32,0.77,0.02,2.90,2.92,20140626,10.44,0.97,4.09,-9.56,4.67,1.06,36583
20230530,002727.SZ,一心堂,医药商业,云南,16.92,3.99,5.96,164.16,97.42,8.72,21.43,3.60,0.40,12.86,2.11,20140702,45.75,7.68,11.02,33.49,33.52,5.48,24636
20230530,002728.SZ,特一药业,中成药,广东,13.11,2.24,3.21,24.99,10.81,4.00,5.77,1.80,0.33,4.70,3.66,20140731,5.44,1.70,56.50,130.96,62.83,34.68,67464
20230530,002729.SZ,好利科技,元器件,福建,168.73,1.75,1.83,6.35,3.27,1.90,0.62,0.34,0.03,2.60,7.66,20140912,2.07,1.13,-4.40,-22.20,39.47,8.80,24120
20230530,002730.SZ,电光科技,专用机械,浙江,41.79,3.46,3.62,22.12,16.80,2.16,5.17,1.43,0.05,4.14,2.20,20141009,5.40,1.49,36.73,95.11,38.91,7.50,23638
20230530,002731.SZ,萃华珠宝,服饰,辽宁,22.80,2.39,2.56,34.57,30.46,2.39,2.96,1.16,0.14,5.36,2.42,20141104,7.78,3.04,99.28,25.46,5.02,2.03,14088
20230530,002732.SZ,燕塘乳业,乳制品,广东,30.00,1.56,1.57,18.63,5.24,8.53,3.19,2.03,0.18,8.12,2.66,20141205,6.88,4.37,10.89,41.81,25.41,6.48,19235
20230530,002733.SZ,雄韬股份,电气设备,深圳,45.74,3.65,3.84,55.53,39.56,4.90,18.09,4.71,0.09,6.94,2.41,20141203,4.19,1.09,25.07,199.39,13.83,3.51,53187
20230530,002734.SZ,利民股份,农药化肥,江苏,14.38,3.25,3.71,68.23,22.86,25.17,8.50,2.29,0.16,7.22,1.28,20150127,13.38,3.60,-5.15,-38.73,20.91,5.04,21696
20230530,002735.SZ,王子新材,塑料,深圳,959.91,1.91,3.07,20.76,11.25,3.18,1.19,0.39,0.00,2.77,4.75,20141203,5.57,1.81,1.20,-97.42,18.24,0.17,9409
20230530,002736.SZ,国信证券,证券,深圳,12.49,88.27,96.12,4044.21,0.00,25.90,201.46,2.10,0.15,8.27,1.11,20141229,280.29,2.92,39.91,130.42,50.57,42.47,103655
20230530,002737.SZ,葵花药业,中成药,黑龙江,9.71,5.84,5.84,71.12,49.71,14.36,8.97,1.54,0.70,7.91,3.41,20141230,28.23,4.83,47.31,85.30,59.56,24.66,35845
20230530,002738.SZ,中矿资源,小金属,北京,8.74,4.35,5.09,153.75,97.33,9.51,56.09,11.01,2.37,24.95,3.01,20141230,56.10,11.01,12.13,41.41,71.66,52.76,72586
